Facility ID,Facility_Name_,State_,Excess_Readmission_Ratio_READM30AMIHRRP,Excess_Readmission_Ratio_READM30CABGHRRP,Excess_Readmission_Ratio_READM30COPDHRRP,Excess_Readmission_Ratio_READM30HFHRRP,Excess_Readmission_Ratio_READM30HIPKNEEHRRP,Excess_Readmission_Ratio_READM30PNHRRP,Expected_Readmission_Rate_READM30AMIHRRP,Expected_Readmission_Rate_READM30CABGHRRP,Expected_Readmission_Rate_READM30COPDHRRP,Expected_Readmission_Rate_READM30HFHRRP,Expected_Readmission_Rate_READM30HIPKNEEHRRP,Expected_Readmission_Rate_READM30PNHRRP,Number_of_Readmissions_READM30AMIHRRP,Number_of_Readmissions_READM30CABGHRRP,Number_of_Readmissions_READM30COPDHRRP,Number_of_Readmissions_READM30HFHRRP,Number_of_Readmissions_READM30HIPKNEEHRRP,Number_of_Readmissions_READM30PNHRRP,Predicted_Readmission_Rate_READM30AMIHRRP,Predicted_Readmission_Rate_READM30CABGHRRP,Predicted_Readmission_Rate_READM30COPDHRRP,Predicted_Readmission_Rate_READM30HFHRRP,Predicted_Readmission_Rate_READM30HIPKNEEHRRP,Predicted_Readmission_Rate_READM30PNHRRP,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards),Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Lower_Confidence_Limit,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Number_of_Urinary_Catheter_Days,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Observed_Cases,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Predicted_Cases,Infection_Catheter_Associated_Urinary_Tract_Infections_(ICU_+_select_Wards):_Upper_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards),Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Lower_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Observed_Cases,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Predicted_Cases,Infection_Central_Line_Associated_Bloodstream_Infection_(ICU_+_select_Wards):_Upper_Confidence_Limit,Infection_Central_Line_Associated_Bloodstream_Infection:_Number_of_Device_Days,Infection_Clostridium_Difficile_(C.Diff),Infection_Clostridium_Difficile_(C.Diff):_Lower_Confidence_Limit,Infection_Clostridium_Difficile_(C.Diff):_Observed_Cases,Infection_Clostridium_Difficile_(C.Diff):_Patient_Days,Infection_Clostridium_Difficile_(C.Diff):_Predicted_Cases,Infection_Clostridium_Difficile_(C.Diff):_Upper_Confidence_Limit,Infection_MRSA_Bacteremia,Infection_MRSA_Bacteremia:_Lower_Confidence_Limit,Infection_MRSA_Bacteremia:_Observed_Cases,Infection_MRSA_Bacteremia:_Patient_Days,Infection_MRSA_Bacteremia:_Predicted_Cases,Infection_MRSA_Bacteremia:_Upper_Confidence_Limit,Infection_SSI__Abdominal_Hysterectomy,Infection_SSI__Abdominal_Hysterectomy:_Lower_Confidence_Limit,Infection_SSI__Abdominal_Hysterectomy:_Number_of_Procedures,Infection_SSI__Abdominal_Hysterectomy:_Observed_Cases,Infection_SSI__Abdominal_Hysterectomy:_Predicted_Cases,Infection_SSI__Abdominal_Hysterectomy:_Upper_Confidence_Limit,Infection_SSI__Colon_Surgery,Infection_SSI__Colon_Surgery:_Lower_Confidence_Limit,Infection_SSI__Colon_Surgery:_Number_of_Procedures,Infection_SSI__Colon_Surgery:_Observed_Cases,Infection_SSI__Colon_Surgery:_Predicted_Cases,Infection_SSI__Colon_Surgery:_Upper_Confidence_Limit,ZIP Code,ADI_National_Rank,ADI_State_Rank
380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,OR,,,,0.9401,1.0981,0.9572,,,,17.9235,4.1159,14.6639,,,,17.0,,12.0,,,,16.8507,4.5195,14.036,1.072,0.18,2435.0,2.0,1.866,3.541,,,0.0,0.822,,1056.0,0.801,0.294,5.0,19951.0,6.24,1.776,,,0.0,19951.0,0.883,,,,7.0,0.0,0.067,,0.0,,40.0,0.0,1.019,2.94,97045,,
380047,ST CHARLES MEDICAL CENTER - BEND,OR,0.9027,0.9072,0.9236,0.8311,1.0298,0.9464,11.3648,9.2048,16.6122,18.2845,4.8932,14.7554,35.0,,14.0,75.0,,50.0,10.2594,8.3508,15.3429,15.1972,5.0391,13.965,0.212,0.011,5743.0,1.0,4.718,1.045,0.538,0.137,3.0,5.58,1.463,7115.0,0.386,0.22,14.0,76946.0,36.29,0.632,0.249,0.012,1.0,83030.0,4.011,1.23,0.601,0.03,209.0,1.0,1.665,2.962,1.207,0.654,374.0,12.0,9.941,2.052,97701,,
380050,SKY LAKES MEDICAL CENTER,OR,1.0775,,0.8998,1.0165,0.8861,0.8872,12.5675,,16.331,19.6935,4.7993,15.3169,13.0,,,49.0,,20.0,13.5418,,14.6952,20.0189,4.2528,13.589,0.0,,3330.0,0.0,2.585,1.159,0.0,,0.0,1.821,1.645,2249.0,0.286,0.091,4.0,22548.0,14.003,0.689,0.0,,0.0,23634.0,1.141,2.626,,,8.0,1.0,0.061,,0.0,,48.0,0.0,1.304,2.297,97601,,
380051,SALEM HOSPITAL,OR,0.8736,0.9545,0.928,0.9805,0.8599,0.9878,12.0703,9.4486,20.5826,19.8987,4.532,15.9828,18.0,,27.0,103.0,,74.0,10.5447,9.0189,19.1012,19.5111,3.8969,15.7872,1.255,0.714,12891.0,14.0,11.155,2.056,0.553,0.203,5.0,9.038,1.226,10956.0,0.401,0.277,31.0,134159.0,77.381,0.562,0.323,0.082,3.0,138842.0,9.28,0.88,0.853,0.043,126.0,1.0,1.172,4.208,1.034,0.452,245.0,7.0,6.768,2.046,97301,,
380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",OR,,,0.9858,1.0281,,1.0227,,,17.4914,17.992,,13.5783,,,,13.0,,,,,17.2432,18.4983,,13.8859,,,905.0,1.0,0.53,,,,0.0,0.141,,199.0,1.937,0.615,4.0,4270.0,2.065,4.672,,,0.0,4830.0,0.111,,,,30.0,0.0,0.235,,,,,,,,97914,,
380056,SANTIAM HOSPITAL,OR,,,,,0.9233,0.9927,,,,,3.6153,13.4827,,,,,,,,,,,3.3379,13.3838,,,643.0,0.0,0.329,,,,0.0,0.216,,347.0,0.0,,0.0,4597.0,1.012,2.96,,,1.0,4849.0,0.093,,,,19.0,1.0,0.164,,,,25.0,0.0,0.54,,97383,,
380060,ADVENTIST HEALTH PORTLAND,OR,0.9148,0.9675,1.0396,0.9622,,1.0119,13.5752,9.1125,18.6302,19.5162,,16.3749,14.0,,,42.0,,24.0,12.4193,8.8162,19.3671,18.7783,,16.5699,0.592,0.151,5871.0,3.0,5.068,1.611,0.926,0.236,3.0,3.239,2.521,4018.0,0.621,0.326,11.0,33334.0,17.718,1.079,0.629,0.031,1.0,34735.0,1.59,3.102,,,112.0,0.0,0.874,,0.668,0.033,60.0,1.0,1.497,3.295,97216,,
380061,PROVIDENCE PORTLAND MEDICAL CENTER,OR,0.8948,,0.9646,0.8575,1.1947,1.0218,12.1535,,17.6709,20.0429,4.7699,16.2309,13.0,,,55.0,,26.0,10.8744,,17.045,17.1877,5.6987,16.5846,0.94,0.495,9442.0,11.0,11.696,1.635,0.326,0.119,5.0,15.332,0.723,15291.0,0.517,0.35,28.0,111051.0,54.171,0.737,0.801,0.407,10.0,114637.0,12.478,1.429,0.0,,224.0,0.0,1.961,1.528,0.552,0.202,336.0,5.0,9.055,1.224,97213,,
380071,WILLAMETTE VALLEY MEDICAL CENTER,OR,0.9907,,1.083,1.0396,,0.9405,12.8903,,17.574,17.5778,,14.7901,,,14.0,31.0,,,12.7697,,19.0324,18.2738,,13.9098,,,626.0,1.0,0.32,,,,0.0,0.334,,545.0,0.288,0.014,1.0,10896.0,3.477,1.418,,,0.0,10896.0,0.279,,,,,,,,,,,,,,97128,,
380075,PROVIDENCE MEDFORD MEDICAL CENTER,OR,0.9699,,0.9622,1.0185,0.973,1.0142,11.8118,,17.3053,18.3459,5.7441,14.5069,,,,45.0,,23.0,11.4557,,16.6508,18.6861,5.5888,14.7127,1.294,0.329,3374.0,3.0,2.319,3.521,0.0,,0.0,1.457,2.056,2087.0,0.557,0.226,6.0,26489.0,10.768,1.159,2.254,0.573,3.0,26489.0,1.331,6.134,,,108.0,3.0,0.875,,0.993,0.166,80.0,2.0,2.014,3.281,97504,,
380082,PROVIDENCE MILWAUKIE HOSPITAL,OR,,,,0.9456,,0.9939,,,,17.4342,,13.2823,,,,15.0,,,,,,16.4852,,13.2015,,,1412.0,3.0,0.977,,,,0.0,0.612,,803.0,0.224,0.011,1.0,14038.0,4.464,1.105,,,3.0,14038.0,0.411,,,,12.0,0.0,0.101,,,,24.0,1.0,0.582,,97222,,
380089,LEGACY MERIDIAN PARK MEDICAL CENTER,OR,0.9473,,1.0369,1.0279,1.1307,1.0427,12.7995,,15.0732,17.4564,5.6491,14.3389,,,,41.0,,24.0,12.1249,,15.629,17.9431,6.3875,14.9514,1.091,0.277,3901.0,3.0,2.751,2.968,0.906,0.152,2.0,2.208,2.993,3227.0,0.667,0.371,13.0,35796.0,19.504,1.111,0.0,,0.0,35796.0,1.015,2.951,,,70.0,0.0,0.563,,2.883,1.261,102.0,7.0,2.428,5.703,97062,,
380090,BAY AREA HOSPITAL,OR,1.0019,,1.0409,1.0288,0.9318,0.8693,13.7392,,18.549,19.8884,4.9097,16.7947,29.0,,27.0,81.0,,28.0,13.7656,,19.3073,20.4618,4.5749,14.5993,0.542,0.091,4564.0,2.0,3.688,1.792,0.0,,0.0,3.938,0.761,5012.0,0.836,0.476,14.0,25788.0,16.754,1.369,0.906,0.045,1.0,25788.0,1.104,4.467,,,48.0,2.0,0.453,,0.925,0.155,87.0,2.0,2.161,3.058,97420,,
380091,KAISER SUNNYSIDE MEDICAL CENTER,OR,0.9206,,,1.0076,,0.9948,10.7435,,,19.5013,,16.8358,,,,,,,9.8907,,,19.6491,,16.7476,0.854,0.397,9620.0,8.0,9.365,1.622,0.152,0.008,1.0,6.584,0.749,7022.0,0.607,0.429,35.0,79473.0,57.671,0.835,0.505,0.085,2.0,87403.0,3.962,1.668,0.0,,128.0,0.0,1.085,2.761,1.189,0.482,195.0,6.0,5.047,2.473,97015,,
380102,SACRED HEART MEDICAL CENTER - RIVERBEND,OR,0.9449,1.007,0.9289,0.9339,0.9503,0.8744,12.7689,10.9516,19.3077,19.0968,4.7975,15.6464,41.0,16.0,18.0,111.0,21.0,40.0,12.0654,11.0279,17.9345,17.8353,4.5589,13.6809,0.0,,10355.0,0.0,10.622,0.282,0.729,0.296,6.0,8.226,1.517,9730.0,0.535,0.343,22.0,89575.0,41.159,0.796,1.002,0.438,7.0,96528.0,6.987,1.982,0.0,,233.0,0.0,2.007,1.493,0.975,0.513,425.0,11.0,11.285,1.694,97477,,
380103,KAISER FOUNDATION HOSPITAL WESTSIDE,OR,,,,0.9783,,,,,,20.3296,,,,,,,,,,,,19.8891,,,0.875,0.147,3069.0,2.0,2.285,2.892,0.641,0.032,1.0,1.561,3.159,2065.0,1.603,0.949,16.0,29104.0,9.982,2.547,0.971,0.049,1.0,31070.0,1.03,4.788,,,83.0,1.0,0.638,,2.168,1.234,246.0,14.0,6.458,3.551,97124,,
390001,GEISINGER-COMMUNITY MEDICAL CENTER,PA,1.0208,0.9903,0.9189,0.9048,0.9843,1.0086,12.9888,9.9461,19.7128,19.9814,5.1834,16.259,21.0,,23.0,93.0,,87.0,13.2594,9.8493,18.1141,18.0799,5.1022,16.3985,0.336,0.123,12144.0,5.0,14.879,0.745,0.415,0.106,3.0,7.23,1.129,6918.0,0.155,0.068,7.0,80111.0,45.048,0.307,2.805,1.52,12.0,81212.0,4.278,4.769,,,40.0,0.0,0.358,,1.564,0.823,256.0,11.0,7.032,2.719,18510,,
390002,UPMC MCKEESPORT HOSPITAL,PA,,,1.0011,1.0016,,0.9853,,,20.302,21.3495,,17.4275,,,,20.0,,11.0,,,20.3253,21.3831,,17.1722,,,947.0,0.0,0.899,,0.71,0.036,1.0,1.408,3.503,1663.0,0.442,0.141,4.0,30171.0,9.041,1.067,1.544,0.259,2.0,30171.0,1.295,5.103,,,2.0,0.0,0.021,,,,2.0,0.0,0.057,,15132,,
390003,GEISINGER-BLOOMSBURG HOSPITAL,PA,,,0.9949,1.006,,0.9448,,,16.6516,17.6252,,14.6905,,,,13.0,,,,,16.5675,17.7317,,13.88,,,675.0,0.0,0.481,,,,0.0,0.284,,377.0,0.0,,0.0,8847.0,2.813,1.065,,,0.0,9662.0,0.244,,,,12.0,0.0,0.086,,,,4.0,0.0,0.094,,17815,,
390004,PENN STATE HEALTH HOLY SPIRIT MEDICAL CENTER,PA,1.115,1.0449,0.9468,1.046,,1.0263,13.0383,10.2351,18.4871,19.3726,,16.0552,24.0,,11.0,82.0,,53.0,14.5379,10.6944,17.5043,20.2637,,16.4766,1.124,0.548,8764.0,9.0,8.008,2.062,0.838,0.266,4.0,4.772,2.022,6039.0,0.255,0.093,5.0,47312.0,19.621,0.565,0.0,,0.0,47312.0,2.419,1.238,,,,,,,0.0,,39.0,0.0,1.088,2.753,17011,,
390006,GEISINGER MEDICAL CENTER,PA,1.0227,1.0508,0.9685,0.985,0.914,1.0963,13.2242,9.9992,21.1699,20.0484,5.6918,16.8803,48.0,18.0,33.0,134.0,,92.0,13.5239,10.5066,20.5032,19.7467,5.202,18.5055,0.565,0.359,24368.0,21.0,37.165,0.849,0.451,0.251,13.0,28.797,0.753,26613.0,0.89,0.724,95.0,158929.0,106.791,1.083,0.328,0.12,5.0,172199.0,15.257,0.726,2.734,0.869,172.0,4.0,1.463,6.595,1.954,1.303,482.0,26.0,13.309,2.822,17822,,
390009,SAINT VINCENT HOSPITAL,PA,0.9317,0.9113,1.015,1.0229,1.0723,0.9363,11.8478,9.854,18.0984,19.9007,4.9119,16.169,20.0,,18.0,104.0,,36.0,11.0381,8.9804,18.3699,20.3564,5.267,15.1384,0.409,0.166,11673.0,6.0,14.661,0.851,0.661,0.289,7.0,10.593,1.307,10194.0,0.56,0.351,20.0,75205.0,35.742,0.849,0.849,0.311,5.0,79623.0,5.89,1.882,0.725,0.036,161.0,1.0,1.379,3.576,2.873,1.334,117.0,8.0,2.785,5.455,16544,,
390012,LANSDALE HOSPITAL,PA,0.9816,,1.0785,1.0661,1.0856,0.9985,13.0948,,17.1548,18.4233,4.1275,14.6655,,,25.0,85.0,,39.0,12.854,,18.5022,19.6419,4.4807,14.6437,0.0,,3017.0,0.0,2.033,1.474,0.0,,0.0,1.679,1.784,2460.0,0.523,0.212,6.0,28013.0,11.475,1.088,2.849,0.725,3.0,28013.0,1.053,7.754,,,3.0,0.0,0.021,,,,39.0,1.0,0.982,,19446,,
390013,WELLSPAN EVANGELICAL COMMUNITY HOSPITAL,PA,1.0096,,1.0234,0.9012,0.9359,0.9197,11.5664,,17.8114,17.5165,4.1863,14.3102,12.0,,18.0,31.0,,23.0,11.6774,,18.2281,15.7858,3.9178,13.1611,0.0,,2430.0,0.0,1.678,1.785,,,0.0,0.678,,951.0,0.509,0.206,6.0,23975.0,11.779,1.059,,,0.0,25193.0,0.763,,,,2.0,0.0,0.018,,1.473,0.247,51.0,2.0,1.358,4.866,17837,,
390016,UPMC JAMESON,PA,0.8906,,1.009,0.9577,1.0195,1.0791,15.172,,17.6587,21.9991,5.0861,18.8862,,,,43.0,,37.0,13.5126,,17.8181,21.0694,5.1851,20.3798,0.738,0.271,8286.0,5.0,6.772,1.637,0.613,0.103,2.0,3.264,2.024,4002.0,0.666,0.325,9.0,27310.0,13.506,1.223,0.0,,0.0,27310.0,1.971,1.52,,,2.0,0.0,0.012,,0.467,0.023,81.0,1.0,2.141,2.304,16105,,
390026,TEMPLE HEALTH - CHESTNUT HILL HOSPITAL,PA,,,1.0012,0.8963,1.1916,1.0046,,,18.8655,20.4464,5.1098,17.3548,,,15.0,59.0,,46.0,,,18.8891,18.327,6.0891,17.4352,1.563,0.496,3694.0,4.0,2.56,3.769,1.749,0.445,3.0,1.715,4.761,2453.0,0.76,0.386,10.0,32471.0,13.159,1.355,0.552,0.028,1.0,32471.0,1.812,2.722,,,47.0,2.0,0.37,,3.192,1.014,49.0,4.0,1.253,7.7,19118,,
390027,TEMPLE UNIVERSITY HOSPITAL,PA,0.9596,0.9153,1.1474,1.0569,0.853,1.0098,14.0744,11.8951,17.737,21.3241,4.603,16.9359,18.0,,98.0,176.0,,40.0,13.5057,10.8874,20.3506,22.5382,3.9265,17.1013,0.412,0.239,21619.0,15.0,36.412,0.664,0.669,0.446,26.0,38.861,0.966,34259.0,0.397,0.282,36.0,190710.0,90.712,0.543,1.042,0.654,20.0,199914.0,19.201,1.58,0.0,,162.0,0.0,1.49,2.011,0.371,0.094,249.0,3.0,8.092,1.009,19140,,
390028,UPMC MERCY,PA,0.9863,,1.0039,0.9604,,0.9663,12.7245,,22.0654,21.3283,,18.2458,,,,27.0,,17.0,12.5505,,22.1504,20.4847,,17.6308,0.784,0.412,10251.0,11.0,14.028,1.363,0.194,0.033,2.0,10.295,0.642,9612.0,0.522,0.348,26.0,75794.0,49.856,0.753,0.524,0.167,4.0,75794.0,7.63,1.265,,,11.0,0.0,0.111,,0.0,,134.0,0.0,4.29,0.698,15219,,
390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET,PA,,,0.9917,1.0205,1.077,0.9403,,,18.1927,19.8253,4.4348,16.1198,,,15.0,51.0,,23.0,,,18.0411,20.2315,4.7764,15.1575,0.404,0.02,2521.0,1.0,2.476,1.992,0.0,,0.0,2.272,1.319,2583.0,0.208,0.035,2.0,29971.0,9.605,0.688,0.0,,0.0,31145.0,1.357,2.208,,,8.0,1.0,0.094,,,,10.0,0.0,0.322,,17901,,
390032,ALLEGHENY VALLEY HOSPITAL,PA,,,0.9951,0.998,,1.0041,,,16.6021,18.7133,,15.5104,,,,29.0,,16.0,,,16.5206,18.6767,,15.5733,0.0,,1695.0,0.0,1.184,2.53,,,0.0,0.799,,1132.0,0.0,,0.0,12274.0,6.139,0.488,,,0.0,12274.0,0.562,,,,4.0,0.0,0.054,,,,17.0,0.0,0.424,,15065,,
390035,ST LUKES QUAKERTOWN HOSPITAL,PA,,,1.0387,0.9897,,1.0571,,,16.1952,19.394,,15.7853,,,,44.0,,32.0,,,16.8224,19.1948,,16.687,0.0,,1680.0,0.0,1.214,2.468,0.671,0.034,1.0,1.491,3.308,2142.0,0.189,0.032,2.0,32014.0,10.584,0.624,0.0,,0.0,34122.0,1.203,2.49,,,13.0,0.0,0.096,,,,25.0,1.0,0.644,,18951,,
390036,HERITAGE VALLEY BEAVER,PA,1.0611,0.9961,0.9922,1.0927,1.2451,0.8928,12.595,8.0354,16.3058,18.7642,4.2346,16.0109,19.0,,,68.0,,17.0,13.3647,8.0044,16.1781,20.5032,5.2724,14.2944,0.597,0.152,5158.0,3.0,5.029,1.624,1.204,0.202,2.0,1.661,3.978,1708.0,0.768,0.469,18.0,34391.0,23.449,1.19,1.694,0.431,3.0,35684.0,1.771,4.61,,,15.0,0.0,0.139,,0.763,0.128,97.0,2.0,2.621,2.521,15009,,
390037,HERITAGE VALLEY SEWICKLEY,PA,,,0.9342,0.9086,1.0915,0.9021,,,15.6076,18.1023,3.5296,14.3576,,,,13.0,11.0,,,,14.5808,16.4476,3.8525,12.9514,0.799,0.134,3597.0,2.0,2.503,2.64,,,2.0,0.731,,1010.0,0.964,0.507,11.0,21832.0,11.407,1.676,,,3.0,21916.0,0.776,,,,,,,,0.0,,45.0,0.0,1.145,2.616,15143,,
390039,UPMC SOMERSET,PA,1.0669,,,0.9528,1.0295,0.9683,12.9529,,,18.976,3.9702,14.9339,,,,,,,13.8189,,,18.08,4.0872,14.4609,,,1474.0,2.0,0.869,,,,1.0,0.324,,462.0,0.0,,0.0,8894.0,3.517,0.852,,,1.0,8894.0,0.357,,,,4.0,0.0,0.036,,0.546,0.027,68.0,1.0,1.832,2.692,15501,,
390041,UNIONTOWN HOSPITAL,PA,1.0365,,0.996,1.0954,,1.0121,12.5914,,17.4976,19.5769,,16.4794,11.0,,13.0,40.0,,26.0,13.051,,17.4268,21.4438,,16.6781,1.433,0.525,5142.0,5.0,3.49,3.176,0.384,0.019,1.0,2.601,1.896,3813.0,1.082,0.695,22.0,35264.0,20.335,1.611,1.307,0.333,3.0,35264.0,2.295,3.558,,,7.0,0.0,0.076,,0.0,,74.0,0.0,2.063,1.452,15401,,
390042,"WASHINGTON HOSPITAL, THE",PA,1.0489,1.0298,1.0228,1.0602,0.8855,0.9533,11.6308,10.2119,16.6335,16.9967,4.59,15.1677,12.0,,,44.0,,24.0,12.1995,10.5157,17.0122,18.0193,4.0645,14.46,0.636,0.233,6173.0,5.0,7.866,1.409,1.052,0.334,4.0,3.802,2.538,3630.0,0.423,0.222,11.0,38556.0,26.006,0.735,2.314,0.848,5.0,39750.0,2.161,5.128,0.0,,134.0,0.0,1.112,2.694,0.329,0.016,113.0,1.0,3.044,1.62,15301,,
390044,READING HOSPITAL,PA,0.9353,1.1713,1.1705,0.9593,0.6579,1.0754,12.8481,11.262,19.9464,19.9914,5.5786,16.6006,30.0,21.0,71.0,256.0,,156.0,12.0163,13.1913,23.3465,19.1787,3.6703,17.8516,1.092,0.677,12564.0,19.0,17.404,1.673,0.26,0.083,4.0,15.405,0.626,14714.0,0.447,0.323,39.0,167755.0,87.186,0.605,0.592,0.24,6.0,180055.0,10.131,1.232,1.49,0.379,243.0,3.0,2.013,4.056,2.448,1.496,266.0,18.0,7.353,3.794,19611,,
390045,UPMC WILLIAMSPORT,PA,1.0373,0.9374,1.0284,1.0553,0.8052,1.0326,12.117,11.1561,19.1787,19.8878,4.9246,17.6197,31.0,,27.0,84.0,,63.0,12.569,10.4572,19.724,20.9882,3.9651,18.1937,0.73,0.339,9910.0,8.0,10.96,1.386,0.281,0.047,2.0,7.108,0.93,7053.0,0.208,0.091,7.0,56838.0,33.663,0.411,0.24,0.012,1.0,62635.0,4.164,1.184,,,57.0,0.0,0.54,,1.115,0.408,159.0,5.0,4.485,2.471,17701,,
390046,WELLSPAN YORK HOSPITAL,PA,1.0837,0.9988,1.0106,0.8498,,0.8653,13.1498,9.8669,18.4207,19.3098,,16.0499,57.0,11.0,39.0,168.0,,73.0,14.25,9.8554,18.6161,16.4092,,13.8876,0.664,0.386,14472.0,15.0,22.577,1.071,0.522,0.283,12.0,22.973,0.888,20921.0,0.362,0.245,28.0,158699.0,77.35,0.516,0.967,0.508,11.0,172419.0,11.376,1.681,2.515,0.922,233.0,5.0,1.988,5.575,0.942,0.437,320.0,8.0,8.497,1.788,17403,,
390048,GEISINGER-LEWISTOWN HOSPITAL,PA,,,0.9542,0.9706,,0.9868,,,20.9224,18.6759,,15.9224,,,13.0,40.0,,31.0,,,19.9645,18.1261,,15.7121,0.67,0.112,3047.0,2.0,2.986,2.213,1.152,0.193,2.0,1.736,3.806,1983.0,0.42,0.184,7.0,25198.0,16.656,0.831,0.0,,0.0,26119.0,1.398,2.143,,,25.0,0.0,0.2,,,,19.0,1.0,0.488,,17044,,
390049,ST LUKE'S HOSPITAL BETHLEHEM,PA,1.0425,1.0696,0.9801,1.0221,0.7341,1.0015,11.59,9.9729,17.5123,18.9081,5.2667,16.8249,40.0,23.0,35.0,229.0,,83.0,12.0823,10.6673,17.164,19.3266,3.8661,16.8496,0.093,0.016,15921.0,2.0,21.438,0.308,0.204,0.065,4.0,19.62,0.492,19020.0,0.215,0.122,14.0,159838.0,65.192,0.352,0.403,0.148,5.0,163910.0,12.41,0.893,2.279,0.724,198.0,4.0,1.755,5.498,0.334,0.106,443.0,4.0,11.987,0.805,18015,,
390050,ALLEGHENY GENERAL HOSPITAL,PA,0.9752,0.9617,1.1132,1.1341,1.1799,0.9334,14.9094,10.0711,18.4663,21.0975,6.645,18.0751,28.0,12.0,17.0,103.0,,20.0,14.5395,9.6858,20.5571,23.9261,7.8404,16.8704,0.41,0.251,23589.0,18.0,43.91,0.635,0.664,0.411,19.0,28.626,1.017,25107.0,0.358,0.235,24.0,139264.0,67.042,0.525,0.924,0.526,14.0,139264.0,15.158,1.513,,,17.0,0.0,0.113,,0.765,0.335,326.0,7.0,9.152,1.513,15212,,
390056,PENN HIGHLANDS HUNTINGDON,PA,1.0108,,0.9537,0.9414,0.9705,1.0547,10.2172,,16.4571,17.6347,5.0831,13.4959,,,,14.0,,12.0,10.3275,,15.6951,16.6021,4.9332,14.234,,,1328.0,0.0,0.682,,,,0.0,0.175,,282.0,1.153,0.293,3.0,8058.0,2.602,3.138,,,0.0,8058.0,0.462,,,,,,,,,,3.0,0.0,0.076,,16652,,
390057,GRAND VIEW HEALTH,PA,1.0103,,0.978,0.9816,1.0744,0.9961,11.4553,,17.0432,18.3372,5.2114,16.2355,,,13.0,43.0,,51.0,11.5735,,16.6686,18.0006,5.5991,16.172,1.065,0.271,2722.0,3.0,2.816,2.899,1.235,0.207,2.0,1.62,4.079,1722.0,0.54,0.3,13.0,37050.0,24.062,0.901,1.041,0.174,2.0,38928.0,1.922,3.438,,,19.0,0.0,0.149,,0.684,0.115,114.0,2.0,2.924,2.26,18960,,
390058,UPMC CARLISLE,PA,,,1.0056,0.9808,0.8821,0.9626,,,18.1094,19.2127,4.5043,16.1923,,,14.0,45.0,,25.0,,,18.211,18.8445,3.9734,15.5862,0.907,0.152,3199.0,2.0,2.204,2.998,0.0,,0.0,2.02,1.483,2934.0,0.679,0.297,7.0,20388.0,10.304,1.344,0.0,,0.0,22566.0,1.001,2.993,,,14.0,0.0,0.114,,0.0,,51.0,0.0,1.285,2.331,17015,,
390062,CONEMAUGH NASON MEDICAL CENTER,PA,0.9416,,,0.9653,,0.9456,12.0278,,,17.3639,,13.8049,,,,,,,11.3255,,,16.7613,,13.0534,,,879.0,1.0,0.435,,,,0.0,0.167,,286.0,0.544,0.027,1.0,6623.0,1.839,2.682,,,1.0,6623.0,0.163,,,,,,,,0.959,0.048,44.0,1.0,1.043,4.729,16673,,
390063,UPMC HAMOT,PA,0.9915,1.0541,1.0326,1.1169,0.9457,0.9715,13.2834,9.3983,18.4592,19.4334,4.3004,17.2166,37.0,13.0,26.0,144.0,11.0,38.0,13.1706,9.907,19.0604,21.7053,4.0667,16.7268,0.591,0.32,13790.0,12.0,20.295,1.005,0.654,0.332,10.0,15.299,1.165,14107.0,0.42,0.289,30.0,104904.0,71.402,0.592,0.582,0.236,6.0,112872.0,10.304,1.211,0.0,,127.0,0.0,1.115,2.687,0.685,0.251,249.0,5.0,7.3,1.518,16550,,
390065,GETTYSBURG HOSPITAL,PA,0.8617,,0.9525,0.8506,,0.9184,13.9493,,17.7866,19.7259,,16.5392,,,14.0,42.0,,28.0,12.0207,,16.9417,16.7786,,15.1899,1.372,0.23,2857.0,2.0,1.458,4.532,0.67,0.034,1.0,1.492,3.306,2509.0,0.399,0.101,3.0,23110.0,7.525,1.085,,,1.0,23974.0,0.87,,,,28.0,0.0,0.297,,0.529,0.026,77.0,1.0,1.89,2.609,17325,,
390066,WELLSPAN GOOD SAMARITAN HOSPITAL,PA,0.8411,0.8848,0.9709,0.9875,,1.0083,13.4985,11.1951,17.1151,19.5724,,16.1477,,,13.0,83.0,,31.0,11.3529,9.9059,16.6172,19.3277,,16.2811,0.439,0.074,5886.0,2.0,4.553,1.451,0.602,0.101,2.0,3.322,1.989,4176.0,0.526,0.244,8.0,37859.0,15.212,0.999,0.557,0.028,1.0,39327.0,1.794,2.749,,,66.0,1.0,0.605,,0.0,,94.0,0.0,2.398,1.249,17042,,
